,gender,age,zodiac_sign,profession,junior_programmer_salary,senior_programmer_salary
8288,Hombre,38,Libra,Ingeniero,80000.0,210000.0
8289,Mujer,44,Acuario,Ingeniero,49000.0,70000.0
8290,Hombre,42,Virgo,Programador,103000.0,162000.0
8291,Mujer,36,Capricornio,Ingeniero,34000.0,67000.0
8292,Mujer,35,Cáncer,Programador,19000.0,67000.0
8293,Hombre,32,Cáncer,Economista,62000.0,110000.0
8294,Hombre,34,Sagitario,Físico,82000.0,120000.0
8295,Mujer,40,Sagitario,Físico,26000.0,42000.0
8296,Hombre,38,Acuario,Profesor,80000.0,124000.0
8297,Hombre,41,Libra,Programador,74000.0,129000.0
8298,Hombre,42,Libra,Programador,74000.0,236000.0
8299,Hombre,39,Sagitario,Maestro,95000.0,99000.0
8300,Hombre,49,Tauro,Programador,69000.0,134000.0
8301,Hombre,47,Escorpio,Ingeniero,68000.0,109000.0
8302,Hombre,45,Acuario,Profesor,65000.0,89000.0
8303,Hombre,26,Cáncer,Programador,106000.0,124000.0
8304,Hombre,32,Sagitario,Programador,64000.0,137000.0
8305,Mujer,53,Acuario,Ingeniero,17000.0,99000.0
8306,Hombre,47,Acuario,Profesor,79000.0,159000.0
8307,Mujer,40,Libra,Profesor,17000.0,123000.0
8308,Hombre,41,Leo,Maestro,52000.0,139000.0
8309,Hombre,36,Sagitario,Ingeniero,59000.0,130000.0
8310,Mujer,31,Virgo,Ingeniero,23000.0,89000.0
8311,Hombre,36,Aries,Programador,60000.0,151000.0
8312,Hombre,45,Picis,Ingeniero,87000.0,198000.0
8313,Mujer,31,Acuario,Maestro,16000.0,58000.0
8314,Hombre,45,Acuario,Ingeniero,74000.0,123000.0
8315,Hombre,44,Cáncer,Programador,58000.0,85000.0
8316,Hombre,38,Sagitario,Programador,77000.0,140000.0
8317,Hombre,37,Tauro,Ingeniero,96000.0,158000.0
8318,Hombre,35,Tauro,Profesor,86000.0,127000.0
8319,Hombre,33,Leo,Profesor,67000.0,123000.0
8320,Hombre,36,Virgo,Ingeniero,91000.0,105000.0
8321,Hombre,44,Capricornio,Ingeniero,77000.0,88000.0
8322,Hombre,39,Acuario,Profesor,64000.0,105000.0
8323,Hombre,36,Tauro,Profesor,66000.0,146000.0
8324,Hombre,37,Picis,Programador,61000.0,115000.0
8325,Hombre,45,Aries,Programador,81000.0,176000.0
8326,Hombre,31,Acuario,Estudiante,75000.0,106000.0
8327,Hombre,44,Tauro,Programador,83000.0,232000.0
8328,Mujer,47,Libra,Ingeniero,28000.0,65000.0
8329,Hombre,49,Picis,Programador,85000.0,169000.0
8330,Hombre,47,Escorpio,Estudiante,87000.0,118000.0
8331,Hombre,43,Virgo,Estudiante,73000.0,152000.0
8332,Mujer,38,Aries,Ingeniero,47000.0,69000.0
8333,Mujer,39,Acuario,Programador,15000.0,68000.0
8334,Mujer,44,Aries,Programador,19000.0,43000.0
8335,Mujer,38,Virgo,Programador,42000.0,66000.0
8336,Hombre,36,Sagitario,Economista,65000.0,163000.0
8337,Hombre,44,Libra,Ingeniero,65000.0,210000.0
8338,Hombre,45,Sagitario,Ingeniero,69000.0,123000.0
8339,Hombre,34,Géminis,Programador,76000.0,151000.0
8340,Mujer,37,Virgo,Ingeniero,14000.0,51000.0
8341,Hombre,40,Capricornio,Matemático,106000.0,87000.0
8342,Hombre,40,Tauro,Profesor,101000.0,161000.0
8343,Hombre,44,Leo,Contador,49000.0,139000.0
8344,Hombre,44,Picis,Ingeniero,55000.0,138000.0
8345,Hombre,35,Aries,Ingeniero,71000.0,167000.0
8346,Hombre,39,Leo,Programador,99000.0,188000.0
8347,Hombre,44,Escorpio,Profesor,86000.0,124000.0
8348,Mujer,31,Cáncer,Profesor,33000.0,60000.0
8349,Mujer,37,Sagitario,Ingeniero,23000.0,87000.0
8350,Hombre,46,Aries,Ingeniero,77000.0,169000.0
8351,Hombre,45,Leo,Ingeniero,83000.0,137000.0
8352,Mujer,40,Cáncer,Estudiante,18000.0,33000.0
8353,Mujer,35,Escorpio,Estudiante,16000.0,104000.0
8354,Mujer,40,Acuario,Matemático,29000.0,69000.0
8355,Hombre,42,Sagitario,Programador,64000.0,209000.0
8356,Hombre,34,Cáncer,Programador,61000.0,67000.0
8357,Mujer,34,Libra,Programador,23000.0,80000.0
8358,Mujer,31,Cáncer,Programador,38000.0,61000.0
8359,Hombre,41,Picis,Ingeniero,73000.0,139000.0
8360,Hombre,46,Géminis,Profesor,76000.0,104000.0
8361,Hombre,40,Géminis,Físico,94000.0,152000.0
8362,Hombre,47,Libra,Profesor,54000.0,118000.0
8363,Hombre,40,Leo,Físico,83000.0,151000.0
8364,Hombre,41,Cáncer,Programador,86000.0,101000.0
8365,Mujer,38,Capricornio,Contador,26000.0,66000.0
8366,Mujer,40,Libra,Profesor,40000.0,74000.0
8367,Mujer,41,Aries,Programador,20000.0,68000.0
8368,Prefiero no decirlo,40,Aries,Maestro,27000.0,94000.0
8369,Mujer,40,Géminis,Programador,28000.0,71000.0
8370,Hombre,43,Géminis,Programador,100000.0,119000.0
8371,Hombre,47,Capricornio,Profesor,79000.0,182000.0
8372,Mujer,37,Picis,Ingeniero,35000.0,62000.0
8373,Mujer,37,Cáncer,Ingeniero,32000.0,59000.0
8374,Hombre,46,Cáncer,Programador,103000.0,89000.0
8375,Mujer,44,Aries,Contador,27000.0,84000.0
8376,Hombre,43,Sagitario,Programador,72000.0,111000.0
8377,Mujer,43,Tauro,Matemático,25000.0,63000.0
8378,Mujer,31,Leo,Programador,17000.0,66000.0
8379,Mujer,47,Virgo,Ingeniero,25000.0,125000.0
8380,Hombre,44,Sagitario,Contador,58000.0,90000.0
8381,Hombre,36,Capricornio,Matemático,87000.0,177000.0
8382,Hombre,34,Aries,Programador,47000.0,184000.0
8383,Hombre,37,Libra,Maestro,61000.0,127000.0
8384,Hombre,36,Aries,Programador,100000.0,137000.0
8385,Hombre,37,Tauro,Programador,107000.0,128000.0
8386,Mujer,40,Virgo,Contador,25000.0,46000.0
8387,Hombre,41,Aries,Programador,65000.0,135000.0
8388,Hombre,37,Virgo,Ingeniero,63000.0,83000.0
8389,Hombre,45,Géminis,Contador,70000.0,104000.0
8390,Hombre,39,Géminis,Profesor,58000.0,130000.0
8391,Hombre,29,Cáncer,Matemático,81000.0,103000.0
8392,Hombre,44,Tauro,Programador,100000.0,111000.0
8393,Hombre,31,Capricornio,Programador,66000.0,146000.0
8394,Hombre,38,Escorpio,Profesor,77000.0,164000.0
8395,Mujer,37,Leo,Programador,28000.0,34000.0
8396,Hombre,44,Tauro,Contador,90000.0,77000.0
8397,Hombre,50,Leo,Ingeniero,69000.0,108000.0
8398,Mujer,39,Tauro,Estudiante,33000.0,58000.0
8399,Hombre,38,Géminis,Programador,83000.0,147000.0
8400,Prefiero no decirlo,40,Virgo,Ingeniero,47000.0,83000.0
8401,Hombre,32,Tauro,Programador,86000.0,194000.0
8402,Hombre,43,Libra,Físico,57000.0,105000.0
8403,Hombre,41,Géminis,Profesor,95000.0,102000.0
8404,Mujer,40,Géminis,Contador,20000.0,140000.0
8405,Hombre,29,Acuario,Programador,70000.0,72000.0
8406,Hombre,37,Aries,Profesor,64000.0,108000.0
8407,Hombre,38,Virgo,Programador,66000.0,181000.0
8408,Hombre,43,Leo,Programador,64000.0,112000.0
8409,Mujer,42,Libra,Profesor,24000.0,96000.0
8410,Hombre,40,Escorpio,Programador,67000.0,217000.0
8411,Hombre,44,Cáncer,Programador,78000.0,130000.0
8412,Hombre,40,Leo,Profesor,75000.0,130000.0
8413,Mujer,42,Sagitario,Profesor,17000.0,64000.0
8414,Hombre,41,Tauro,Profesor,78000.0,101000.0
8415,Mujer,42,Libra,Programador,23000.0,59000.0
8416,Hombre,43,Tauro,Programador,69000.0,187000.0
8417,Hombre,36,Leo,Programador,86000.0,161000.0
8418,Mujer,38,Aries,Profesor,17000.0,78000.0
8419,Hombre,42,Tauro,Ingeniero,111000.0,119000.0
8420,Mujer,39,Acuario,Ingeniero,36000.0,60000.0
8421,Prefiero no decirlo,45,Virgo,Programador,35000.0,58000.0
8422,Mujer,39,Cáncer,Profesor,20000.0,74000.0
8423,Mujer,42,Virgo,Programador,49000.0,94000.0
8424,Hombre,40,Libra,Ingeniero,92000.0,120000.0
8425,Mujer,37,Acuario,Economista,24000.0,86000.0
8426,Hombre,38,Virgo,Matemático,73000.0,201000.0
8427,Hombre,41,Tauro,Economista,78000.0,121000.0
8428,Hombre,42,Virgo,Ingeniero,50000.0,192000.0
8429,Hombre,35,Cáncer,Programador,95000.0,133000.0
8430,Mujer,42,Acuario,Ingeniero,30000.0,95000.0
8431,Hombre,44,Capricornio,Físico,89000.0,115000.0
8432,Prefiero no decirlo,36,Libra,Ingeniero,26000.0,115000.0
8433,Hombre,41,Aries,Ingeniero,83000.0,154000.0
8434,Hombre,45,Capricornio,Maestro,68000.0,138000.0
8435,Hombre,43,Picis,Matemático,62000.0,206000.0
8436,Mujer,42,Virgo,Físico,32000.0,81000.0
8437,Hombre,42,Leo,Físico,94000.0,109000.0
8438,Hombre,38,Picis,Economista,65000.0,98000.0
8439,Hombre,37,Virgo,Ingeniero,97000.0,158000.0
8440,Hombre,34,Leo,Programador,101000.0,72000.0
8441,Hombre,52,Tauro,Programador,78000.0,201000.0
8442,Hombre,37,Capricornio,Economista,63000.0,114000.0
8443,Hombre,35,Sagitario,Programador,72000.0,111000.0
8444,Mujer,45,Virgo,Ingeniero,49000.0,64000.0
8445,Hombre,43,Cáncer,Programador,99000.0,217000.0
8446,Mujer,34,Leo,Matemático,37000.0,50000.0
8447,Hombre,41,Géminis,Matemático,59000.0,189000.0
8448,Hombre,45,Sagitario,Economista,87000.0,121000.0
8449,Hombre,45,Aries,Contador,88000.0,131000.0
8450,Hombre,39,Aries,Ingeniero,63000.0,103000.0
8451,Prefiero no decirlo,41,Capricornio,Profesor,31000.0,83000.0
8452,Mujer,47,Capricornio,Ingeniero,29000.0,107000.0
8453,Hombre,38,Tauro,Profesor,74000.0,174000.0
8454,Mujer,41,Géminis,Físico,25000.0,74000.0
8455,Mujer,36,Picis,Programador,18000.0,43000.0
8456,Mujer,41,Leo,Profesor,21000.0,103000.0
8457,Hombre,37,Escorpio,Contador,63000.0,120000.0
8458,Hombre,55,Acuario,Programador,69000.0,132000.0
8459,Prefiero no decirlo,39,Cáncer,Ingeniero,26000.0,57000.0
8460,Prefiero no decirlo,41,Géminis,Programador,31000.0,39000.0
8461,Hombre,44,Capricornio,Ingeniero,100000.0,107000.0
8462,Hombre,33,Tauro,Programador,65000.0,158000.0
8463,Hombre,29,Libra,Ingeniero,102000.0,140000.0
8464,Hombre,50,Libra,Ingeniero,109000.0,109000.0
8465,Mujer,42,Escorpio,Profesor,20000.0,61000.0
8466,Hombre,41,Tauro,Programador,84000.0,132000.0
8467,Hombre,37,Acuario,Matemático,72000.0,153000.0
8468,Hombre,36,Leo,Ingeniero,102000.0,123000.0
8469,Mujer,39,Cáncer,Profesor,40000.0,49000.0
8470,Hombre,41,Leo,Programador,57000.0,105000.0
8471,Hombre,39,Libra,Economista,68000.0,105000.0
8472,Hombre,43,Libra,Programador,64000.0,109000.0
8473,Hombre,39,Géminis,Programador,88000.0,158000.0
8474,Hombre,37,Sagitario,Economista,85000.0,116000.0
8475,Hombre,41,Acuario,Programador,55000.0,154000.0
8476,Hombre,41,Cáncer,Ingeniero,54000.0,153000.0
8477,Hombre,48,Aries,Contador,68000.0,201000.0
8478,Mujer,41,Libra,Programador,20000.0,79000.0
8479,Hombre,41,Tauro,Programador,61000.0,126000.0
8480,Hombre,32,Escorpio,Economista,65000.0,163000.0
8481,Mujer,40,Cáncer,Profesor,49000.0,194000.0
8482,Hombre,34,Tauro,Maestro,128000.0,116000.0
8483,Mujer,31,Leo,Matemático,27000.0,74000.0
8484,Hombre,34,Virgo,Programador,86000.0,139000.0
8485,Hombre,35,Acuario,Ingeniero,83000.0,101000.0
8486,Hombre,45,Aries,Ingeniero,75000.0,108000.0
8487,Hombre,42,Picis,Programador,87000.0,104000.0
8488,Mujer,39,Acuario,Físico,29000.0,58000.0
8489,Mujer,42,Libra,Contador,28000.0,72000.0
8490,Hombre,46,Acuario,Estudiante,59000.0,141000.0
8491,Hombre,37,Acuario,Programador,95000.0,148000.0
8492,Hombre,45,Virgo,Ingeniero,84000.0,111000.0
8493,Hombre,39,Aries,Programador,60000.0,145000.0
8494,Mujer,41,Cáncer,Ingeniero,20000.0,97000.0
8495,Hombre,39,Géminis,Ingeniero,76000.0,97000.0
8496,Mujer,49,Sagitario,Ingeniero,17000.0,112000.0
8497,Hombre,41,Aries,Maestro,61000.0,125000.0
8498,Hombre,45,Libra,Programador,91000.0,97000.0
8499,Mujer,29,Virgo,Ingeniero,34000.0,79000.0
8500,Hombre,40,Virgo,Ingeniero,124000.0,111000.0
8501,Hombre,41,Cáncer,Ingeniero,131000.0,78000.0
8502,Hombre,41,Acuario,Ingeniero,43000.0,204000.0
8503,Hombre,45,Libra,Programador,52000.0,114000.0
8504,Hombre,44,Géminis,Profesor,79000.0,91000.0
8505,Hombre,40,Escorpio,Programador,64000.0,144000.0
8506,Hombre,33,Libra,Físico,72000.0,145000.0
8507,Hombre,32,Sagitario,Ingeniero,63000.0,160000.0
8508,Mujer,33,Capricornio,Ingeniero,34000.0,82000.0
8509,Hombre,35,Escorpio,Ingeniero,83000.0,131000.0
8510,Mujer,40,Escorpio,Profesor,22000.0,109000.0
8511,Mujer,34,Sagitario,Profesor,23000.0,34000.0
8512,Hombre,57,Géminis,Programador,91000.0,137000.0
8513,Hombre,43,Sagitario,Profesor,88000.0,148000.0
8514,Mujer,42,Capricornio,Ingeniero,27000.0,61000.0
8515,Hombre,43,Escorpio,Economista,60000.0,142000.0
8516,Hombre,35,Géminis,Programador,64000.0,74000.0
8517,Mujer,40,Acuario,Ingeniero,33000.0,41000.0
8518,Mujer,47,Géminis,Ingeniero,45000.0,40000.0
8519,Hombre,29,Géminis,Contador,104000.0,145000.0
8520,Mujer,44,Cáncer,Ingeniero,27000.0,71000.0
8521,Mujer,40,Géminis,Profesor,28000.0,103000.0
8522,Hombre,39,Capricornio,Programador,67000.0,149000.0
8523,Hombre,40,Libra,Programador,72000.0,138000.0
8524,Mujer,38,Tauro,Profesor,29000.0,64000.0
8525,Hombre,44,Acuario,Estudiante,69000.0,104000.0
8526,Mujer,45,Leo,Matemático,21000.0,78000.0
8527,Hombre,34,Acuario,Profesor,77000.0,270000.0
8528,Mujer,49,Acuario,Programador,28000.0,113000.0
8529,Hombre,38,Cáncer,Programador,70000.0,91000.0
8530,Mujer,42,Acuario,Programador,40000.0,46000.0
8531,Mujer,35,Libra,Contador,30000.0,133000.0
8532,Mujer,36,Capricornio,Profesor,37000.0,44000.0
8533,Hombre,44,Libra,Físico,73000.0,158000.0
8534,Hombre,41,Picis,Contador,108000.0,179000.0
8535,Hombre,41,Sagitario,Programador,47000.0,171000.0
8536,Hombre,35,Escorpio,Programador,86000.0,143000.0
8537,Mujer,42,Leo,Profesor,15000.0,57000.0
8538,Hombre,42,Acuario,Programador,74000.0,142000.0
8539,Hombre,40,Acuario,Ingeniero,76000.0,157000.0
8540,Mujer,44,Libra,Profesor,20000.0,62000.0
8541,Mujer,38,Escorpio,Programador,28000.0,82000.0
8542,Hombre,46,Sagitario,Ingeniero,103000.0,149000.0
8543,Hombre,31,Tauro,Ingeniero,81000.0,88000.0
8544,Hombre,39,Tauro,Programador,51000.0,124000.0
8545,Hombre,39,Géminis,Programador,103000.0,182000.0
8546,Hombre,43,Capricornio,Físico,70000.0,131000.0
8547,Mujer,38,Aries,Profesor,21000.0,56000.0
8548,Hombre,45,Picis,Ingeniero,82000.0,168000.0
8549,Mujer,41,Capricornio,Programador,25000.0,108000.0
8550,Mujer,44,Cáncer,Programador,32000.0,70000.0
8551,Mujer,45,Leo,Economista,18000.0,49000.0
8552,Mujer,41,Picis,Profesor,29000.0,61000.0
8553,Hombre,36,Tauro,Programador,61000.0,273000.0
8554,Hombre,40,Tauro,Profesor,66000.0,116000.0
8555,Hombre,36,Virgo,Profesor,66000.0,173000.0
8556,Hombre,34,Capricornio,Físico,54000.0,137000.0
8557,Otro,44,Cáncer,Físico,35000.0,94000.0
8558,Hombre,38,Virgo,Programador,62000.0,105000.0
8559,Hombre,36,Libra,Profesor,57000.0,98000.0
8560,Hombre,36,Leo,Programador,85000.0,150000.0
8561,Mujer,35,Sagitario,Programador,39000.0,84000.0
8562,Mujer,43,Aries,Programador,30000.0,80000.0
8563,Hombre,38,Cáncer,Programador,72000.0,98000.0
8564,Hombre,37,Géminis,Profesor,70000.0,101000.0
8565,Mujer,41,Picis,Ingeniero,21000.0,72000.0
8566,Hombre,41,Virgo,Programador,74000.0,160000.0
8567,Hombre,39,Capricornio,Ingeniero,71000.0,99000.0
8568,Hombre,49,Acuario,Programador,51000.0,131000.0
8569,Mujer,35,Leo,Maestro,25000.0,58000.0
8570,Hombre,42,Capricornio,Ingeniero,68000.0,240000.0
8571,Mujer,41,Acuario,Profesor,39000.0,64000.0
8572,Hombre,35,Tauro,Maestro,71000.0,148000.0
8573,Hombre,39,Aries,Ingeniero,57000.0,111000.0
8574,Hombre,44,Géminis,Contador,90000.0,139000.0
8575,Hombre,30,Escorpio,Programador,56000.0,128000.0
8576,Hombre,44,Acuario,Profesor,67000.0,90000.0
8577,Hombre,45,Cáncer,Maestro,59000.0,174000.0
8578,Hombre,31,Escorpio,Economista,62000.0,156000.0
8579,Hombre,44,Tauro,Físico,85000.0,83000.0
8580,Mujer,45,Cáncer,Estudiante,22000.0,66000.0
8581,Hombre,36,Capricornio,Programador,73000.0,162000.0
8582,Hombre,47,Acuario,Ingeniero,82000.0,168000.0
8583,Mujer,49,Virgo,Programador,32000.0,103000.0
8584,Mujer,47,Escorpio,Ingeniero,39000.0,97000.0
8585,Prefiero no decirlo,42,Cáncer,Estudiante,21000.0,75000.0
8586,Prefiero no decirlo,39,Libra,Programador,31000.0,65000.0
8587,Hombre,41,Libra,Ingeniero,63000.0,105000.0
8588,Hombre,39,Leo,Programador,81000.0,147000.0
8589,Hombre,41,Aries,Programador,90000.0,190000.0
8590,Hombre,38,Tauro,Ingeniero,62000.0,104000.0
8591,Mujer,43,Acuario,Maestro,22000.0,74000.0
8592,Mujer,44,Capricornio,Programador,30000.0,52000.0
8593,Hombre,42,Cáncer,Matemático,81000.0,162000.0
8594,Mujer,38,Sagitario,Profesor,26000.0,80000.0
8595,Hombre,38,Picis,Programador,74000.0,109000.0
8596,Hombre,43,Capricornio,Programador,95000.0,163000.0
8597,Hombre,35,Tauro,Programador,72000.0,208000.0
8598,Mujer,39,Capricornio,Programador,34000.0,57000.0
8599,Hombre,41,Virgo,Programador,80000.0,108000.0
8600,Mujer,39,Acuario,Programador,35000.0,86000.0
8601,Hombre,35,Tauro,Profesor,78000.0,150000.0
8602,Hombre,39,Leo,Programador,78000.0,161000.0
8603,Hombre,39,Acuario,Físico,57000.0,122000.0
8604,Hombre,32,Acuario,Programador,71000.0,124000.0
8605,Hombre,35,Géminis,Profesor,88000.0,116000.0
8606,Mujer,36,Capricornio,Ingeniero,37000.0,74000.0
8607,Mujer,34,Géminis,Ingeniero,33000.0,70000.0
8608,Hombre,34,Cáncer,Profesor,69000.0,117000.0
8609,Hombre,44,Aries,Contador,70000.0,175000.0
8610,Hombre,35,Aries,Contador,70000.0,107000.0
8611,Otro,35,Aries,Matemático,32000.0,82000.0
8612,Mujer,35,Tauro,Programador,32000.0,90000.0
8613,Hombre,51,Libra,Maestro,85000.0,194000.0
8614,Hombre,42,Escorpio,Programador,88000.0,140000.0
8615,Hombre,43,Sagitario,Profesor,70000.0,152000.0
8616,Hombre,35,Capricornio,Programador,40000.0,90000.0
8617,Hombre,33,Acuario,Maestro,65000.0,212000.0
8618,Mujer,34,Géminis,Economista,24000.0,65000.0
8619,Prefiero no decirlo,46,Géminis,Programador,29000.0,67000.0
8620,Hombre,41,Virgo,Programador,60000.0,91000.0
8621,Hombre,40,Géminis,Economista,60000.0,122000.0
8622,Hombre,48,Capricornio,Profesor,75000.0,98000.0
8623,Mujer,39,Cáncer,Profesor,26000.0,70000.0
8624,Mujer,50,Cáncer,Físico,33000.0,95000.0
8625,Hombre,41,Leo,Programador,64000.0,174000.0
8626,Mujer,42,Tauro,Programador,38000.0,90000.0
8627,Hombre,43,Leo,Ingeniero,74000.0,100000.0
8628,Hombre,46,Leo,Ingeniero,55000.0,154000.0
8629,Hombre,44,Acuario,Programador,101000.0,167000.0
8630,Hombre,40,Capricornio,Ingeniero,86000.0,179000.0
8631,Mujer,48,Escorpio,Físico,22000.0,55000.0
8632,Prefiero no decirlo,41,Virgo,Programador,23000.0,51000.0
8633,Hombre,35,Libra,Programador,62000.0,122000.0
8634,Hombre,41,Leo,Programador,81000.0,149000.0
8635,Mujer,36,Libra,Físico,26000.0,58000.0
8636,Mujer,49,Picis,Programador,25000.0,88000.0
8637,Mujer,33,Picis,Ingeniero,28000.0,49000.0
8638,Hombre,43,Virgo,Ingeniero,64000.0,113000.0
8639,Hombre,47,Picis,Programador,62000.0,102000.0
8640,Hombre,32,Sagitario,Ingeniero,82000.0,124000.0
8641,Hombre,44,Cáncer,Programador,88000.0,145000.0
8642,Hombre,39,Libra,Físico,55000.0,118000.0
8643,Hombre,42,Tauro,Estudiante,53000.0,99000.0
8644,Mujer,34,Cáncer,Matemático,22000.0,132000.0
8645,Hombre,45,Capricornio,Estudiante,60000.0,134000.0
8646,Hombre,48,Tauro,Profesor,54000.0,163000.0
8647,Hombre,39,Cáncer,Programador,65000.0,116000.0
8648,Hombre,38,Cáncer,Contador,65000.0,161000.0
8649,Mujer,40,Picis,Estudiante,21000.0,106000.0
8650,Hombre,48,Virgo,Ingeniero,80000.0,173000.0
8651,Mujer,32,Escorpio,Programador,25000.0,41000.0
8652,Hombre,46,Cáncer,Profesor,106000.0,92000.0
8653,Mujer,31,Sagitario,Programador,35000.0,73000.0
8654,Mujer,37,Géminis,Programador,26000.0,54000.0
8655,Mujer,49,Libra,Ingeniero,32000.0,68000.0
8656,Hombre,47,Virgo,Ingeniero,76000.0,116000.0
8657,Mujer,51,Capricornio,Profesor,30000.0,67000.0
8658,Hombre,43,Cáncer,Ingeniero,101000.0,77000.0
8659,Hombre,42,Capricornio,Estudiante,55000.0,69000.0
8660,Hombre,40,Escorpio,Programador,90000.0,174000.0
8661,Mujer,32,Aries,Profesor,22000.0,82000.0
8662,Hombre,38,Capricornio,Contador,80000.0,145000.0
8663,Hombre,43,Virgo,Programador,44000.0,133000.0
8664,Hombre,39,Escorpio,Programador,64000.0,117000.0
8665,Mujer,40,Tauro,Ingeniero,42000.0,66000.0
8666,Mujer,36,Picis,Matemático,18000.0,58000.0
8667,Hombre,35,Géminis,Ingeniero,68000.0,125000.0
8668,Hombre,47,Leo,Programador,64000.0,128000.0
8669,Hombre,50,Acuario,Estudiante,85000.0,123000.0
8670,Hombre,36,Cáncer,Contador,66000.0,133000.0
8671,Hombre,40,Escorpio,Ingeniero,77000.0,146000.0
8672,Mujer,35,Géminis,Programador,25000.0,73000.0
8673,Hombre,45,Géminis,Programador,52000.0,172000.0
8674,Otro,50,Cáncer,Profesor,34000.0,69000.0
8675,Hombre,42,Libra,Programador,63000.0,141000.0
8676,Mujer,37,Picis,Profesor,36000.0,85000.0
8677,Otro,44,Acuario,Ingeniero,24000.0,69000.0
8678,Hombre,50,Escorpio,Programador,59000.0,165000.0
8679,Hombre,38,Libra,Programador,84000.0,126000.0
8680,Hombre,45,Acuario,Programador,98000.0,207000.0
8681,Mujer,41,Cáncer,Ingeniero,38000.0,84000.0
8682,Prefiero no decirlo,38,Cáncer,Profesor,46000.0,52000.0
8683,Mujer,39,Escorpio,Ingeniero,30000.0,90000.0
8684,Hombre,41,Leo,Físico,83000.0,128000.0
8685,Mujer,39,Géminis,Profesor,40000.0,100000.0
8686,Mujer,34,Leo,Contador,21000.0,74000.0
8687,Mujer,40,Libra,Ingeniero,27000.0,59000.0
8688,Hombre,31,Tauro,Profesor,78000.0,179000.0
8689,Hombre,34,Libra,Profesor,71000.0,177000.0
8690,Hombre,37,Libra,Ingeniero,85000.0,195000.0
8691,Mujer,44,Escorpio,Programador,23000.0,72000.0
8692,Hombre,35,Cáncer,Profesor,87000.0,125000.0
8693,Hombre,51,Sagitario,Economista,95000.0,141000.0
8694,Mujer,30,Tauro,Programador,42000.0,57000.0
8695,Hombre,34,Libra,Programador,83000.0,137000.0
8696,Hombre,32,Leo,Programador,74000.0,98000.0
8697,Hombre,44,Leo,Profesor,64000.0,129000.0
8698,Mujer,23,Aries,Estudiante,20000.0,74000.0
8699,Otro,42,Libra,Profesor,31000.0,65000.0
8700,Hombre,37,Aries,Profesor,63000.0,96000.0
8701,Hombre,49,Tauro,Estudiante,83000.0,183000.0
8702,Hombre,41,Libra,Economista,103000.0,97000.0
8703,Hombre,39,Picis,Profesor,69000.0,149000.0
8704,Hombre,44,Libra,Matemático,59000.0,138000.0
8705,Hombre,35,Tauro,Ingeniero,80000.0,211000.0
8706,Mujer,39,Leo,Profesor,31000.0,64000.0
8707,Mujer,35,Tauro,Ingeniero,14000.0,68000.0
8708,Mujer,31,Escorpio,Estudiante,28000.0,86000.0
8709,Hombre,49,Escorpio,Físico,68000.0,125000.0
8710,Hombre,42,Escorpio,Profesor,66000.0,128000.0
8711,Hombre,43,Capricornio,Programador,47000.0,123000.0
8712,Hombre,41,Libra,Programador,73000.0,87000.0
8713,Hombre,42,Leo,Ingeniero,67000.0,154000.0
8714,Hombre,41,Leo,Físico,122000.0,126000.0
8715,Mujer,38,Picis,Contador,31000.0,60000.0
8716,Hombre,36,Escorpio,Contador,62000.0,188000.0
8717,Mujer,39,Aries,Estudiante,24000.0,46000.0
8718,Hombre,37,Cáncer,Maestro,95000.0,127000.0
8719,Mujer,35,Capricornio,Programador,30000.0,86000.0
8720,Hombre,42,Leo,Contador,100000.0,136000.0
8721,Mujer,34,Picis,Programador,34000.0,59000.0
8722,Hombre,36,Tauro,Estudiante,73000.0,129000.0
8723,Mujer,35,Aries,Programador,28000.0,38000.0
8724,Hombre,36,Virgo,Profesor,85000.0,130000.0
8725,Hombre,41,Escorpio,Matemático,76000.0,105000.0
8726,Prefiero no decirlo,36,Virgo,Estudiante,27000.0,72000.0
8727,Mujer,44,Virgo,Ingeniero,42000.0,45000.0
8728,Hombre,36,Leo,Ingeniero,52000.0,125000.0
8729,Hombre,41,Escorpio,Ingeniero,47000.0,136000.0
